Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Ethiopia,ETH,2018,Adequacy of benefits in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor  (preT),per_allsp.adq_ep_preT_tot,12.3055574102893
Ethiopia,ETH,2015,Adequacy of benefits in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor  (preT),per_allsp.adq_ep_preT_tot,14.4909202541718
Ethiopia,ETH,2018,Adequacy of benefits in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor,per_allsp.adq_ep_tot,10.2880238958091
Ethiopia,ETH,2015,Adequacy of benefits in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor,per_allsp.adq_ep_tot,10.709601783835
Ethiopia,ETH,2018,Adequacy of benefits (%) -All Social Protection and Labor -rural,per_allsp.adq_pop_rur,6.89503290252437
Ethiopia,ETH,2015,Adequacy of benefits (%) -All Social Protection and Labor -rural,per_allsp.adq_pop_rur,9.83403655765401
Ethiopia,ETH,2018,Adequacy of benefits (%) -All Social Protection and Labor -urban,per_allsp.adq_pop_urb,11.0184151386868
Ethiopia,ETH,2015,Adequacy of benefits (%) -All Social Protection and Labor -urban,per_allsp.adq_pop_urb,16.7032659222992
Ethiopia,ETH,2018,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor (preT),per_allsp.adq_q1_preT_tot,17.6711376504384
Ethiopia,ETH,2015,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor (preT),per_allsp.adq_q1_preT_tot,30.9657731185815
Ethiopia,ETH,2018,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor -rural,per_allsp.adq_q1_rur,11.1601954325919
Ethiopia,ETH,2015,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor -rural,per_allsp.adq_q1_rur,16.3904001055355
Ethiopia,ETH,2018,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor,per_allsp.adq_q1_tot,11.4891120849764
Ethiopia,ETH,2015,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor,per_allsp.adq_q1_tot,15.2630903391351
Ethiopia,ETH,2018,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor -urban,per_allsp.adq_q1_urb,9.67496208118466
Ethiopia,ETH,2015,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor -urban,per_allsp.adq_q1_urb,23.6491794695953
Ethiopia,ETH,2018,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor (preT),per_allsp.adq_q2_preT_tot,9.61280267738335
Ethiopia,ETH,2015,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor (preT),per_allsp.adq_q2_preT_tot,12.7562834111378
Ethiopia,ETH,2018,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor -rural,per_allsp.adq_q2_rur,11.1044179691433
Ethiopia,ETH,2015,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor -rural,per_allsp.adq_q2_rur,10.299986980386
Ethiopia,ETH,2018,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor,per_allsp.adq_q2_tot,9.79741836779934
Ethiopia,ETH,2015,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor,per_allsp.adq_q2_tot,11.8048669313263
Ethiopia,ETH,2018,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor -urban,per_allsp.adq_q2_urb,8.54388119317223
Ethiopia,ETH,2015,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor -urban,per_allsp.adq_q2_urb,16.9698879609377
Ethiopia,ETH,2018,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor (preT),per_allsp.adq_q3_preT_tot,6.42012503309712
Ethiopia,ETH,2015,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor (preT),per_allsp.adq_q3_preT_tot,14.1094256333975
Ethiopia,ETH,2018,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor -rural,per_allsp.adq_q3_rur,7.91574109950355
Ethiopia,ETH,2015,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor -rural,per_allsp.adq_q3_rur,9.91648752621769
Ethiopia,ETH,2018,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor,per_allsp.adq_q3_tot,6.66363569527205
Ethiopia,ETH,2015,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor,per_allsp.adq_q3_tot,10.6841170066257
Ethiopia,ETH,2018,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor -urban,per_allsp.adq_q3_urb,13.254351138442
Ethiopia,ETH,2015,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor -urban,per_allsp.adq_q3_urb,11.9986189417464
Ethiopia,ETH,2018,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor (preT),per_allsp.adq_q4_preT_tot,5.48518889215067
Ethiopia,ETH,2015,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor (preT),per_allsp.adq_q4_preT_tot,7.02508217353478
Ethiopia,ETH,2018,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor -rural,per_allsp.adq_q4_rur,4.92758264591929
Ethiopia,ETH,2015,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor -rural,per_allsp.adq_q4_rur,6.43395883809875
Ethiopia,ETH,2018,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor,per_allsp.adq_q4_tot,8.06524957727492
Ethiopia,ETH,2015,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor,per_allsp.adq_q4_tot,7.14554274941111
Ethiopia,ETH,2018,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor -urban,per_allsp.adq_q4_urb,10.011923114423
Ethiopia,ETH,2015,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor -urban,per_allsp.adq_q4_urb,12.5676938817957
Ethiopia,ETH,2018,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor (preT),per_allsp.adq_q5_preT_tot,6.97457444416731
Ethiopia,ETH,2015,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor (preT),per_allsp.adq_q5_preT_tot,6.99731187629097
Ethiopia,ETH,2018,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor -rural,per_allsp.adq_q5_rur,4.53728539636045
Ethiopia,ETH,2015,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor -rural,per_allsp.adq_q5_rur,10.7846825578688
Ethiopia,ETH,2018,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor,per_allsp.adq_q5_tot,7.71700692505977
Ethiopia,ETH,2015,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor,per_allsp.adq_q5_tot,14.5057968357105
Ethiopia,ETH,2018,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor -urban,per_allsp.adq_q5_urb,11.5750989907382
Ethiopia,ETH,2015,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor -urban,per_allsp.adq_q5_urb,20.3472623106709
Ethiopia,ETH,2018,Average per capita transfer held by extreme poor (<$2.15 a day) -All Social Protection and Labor  (preT),per_allsp.avt_ep_preT_tot,0.167266702251094
Ethiopia,ETH,2015,Average per capita transfer held by extreme poor (<$2.15 a day) -All Social Protection and Labor  (preT),per_allsp.avt_ep_preT_tot,0.196135286065672
Ethiopia,ETH,2018,Average per capita transfer held by extreme poor (<$2.15 a day) -All Social Protection and Labor,per_allsp.avt_ep_tot,0.132550957837093
Ethiopia,ETH,2015,Average per capita transfer held by extreme poor (<$2.15 a day) -All Social Protection and Labor,per_allsp.avt_ep_tot,0.135499078665517
Ethiopia,ETH,2018,Average per capita transfer -All Social Protection and Labor -rural,per_allsp.avt_pop_rur,0.151031886995701
Ethiopia,ETH,2015,Average per capita transfer -All Social Protection and Labor -rural,per_allsp.avt_pop_rur,0.157942920650865
Ethiopia,ETH,2018,Average per capita transfer -All Social Protection and Labor,per_allsp.avt_pop_tot,0.218303782856782
Ethiopia,ETH,2015,Average per capita transfer -All Social Protection and Labor,per_allsp.avt_pop_tot,0.208963312621483
Ethiopia,ETH,2018,Average per capita transfer -All Social Protection and Labor -urban,per_allsp.avt_pop_urb,0.508119682633062
Ethiopia,ETH,2015,Average per capita transfer -All Social Protection and Labor -urban,per_allsp.avt_pop_urb,0.448963479682256
Ethiopia,ETH,2018,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor (preT),per_allsp.avt_q1_preT_tot,0.171963334172828
Ethiopia,ETH,2015,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor (preT),per_allsp.avt_q1_preT_tot,0.231387579668664
Ethiopia,ETH,2018,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor -rural,per_allsp.avt_q1_rur,0.0894948124314577
Ethiopia,ETH,2015,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor -rural,per_allsp.avt_q1_rur,0.0992813049129654
Ethiopia,ETH,2018,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor,per_allsp.avt_q1_tot,0.103300708778767
Ethiopia,ETH,2015,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor,per_allsp.avt_q1_tot,0.0987077855268397
Ethiopia,ETH,2018,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor -urban,per_allsp.avt_q1_urb,0.155477160389161
Ethiopia,ETH,2015,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor -urban,per_allsp.avt_q1_urb,0.241716038324941
Ethiopia,ETH,2018,Average per capita transfer held by 2nd quintile -All Social Protection and Labor (preT),per_allsp.avt_q2_preT_tot,0.166924444456408
